,Course ID,Subject,Catalog,Long Title,Component Code,Description,University
4089,12725,FTRA,533,THEORIE&PRATIQUE TERMINO,LEC,,ex:Concordia_University
4091,12728,FTRA,552,TRAD. AUTOMATIQUE&TAO,LEC,,ex:Concordia_University
4092,12730,FTRA,555,Gestion de projets,LEC,,ex:Concordia_University
4093,12732,FTRA,558,PRATIQUE DE LOCALISATION,LEC,,ex:Concordia_University
4099,12740,FTRA,611,TERMINOLOGIE/MONDIALISATION,LEC,,ex:Concordia_University
4102,12743,FTRA,614,TRAD LITTERAIRE AVANCÉE,LEC,,ex:Concordia_University
4113,40848,FTRA,452,Traduction automatique (TA) et traduction assistée par ordinateur (TAO),LEC,,ex:Concordia_University
4114,40849,FTRA,455,Gestion de projets,LEC,,ex:Concordia_University
4115,40850,FTRA,458,Pratique de la localisation,LEC,,ex:Concordia_University
4117,40855,FTRA,513,TRAD SCITECH:FRAN A ANGLAIS,LEC,,ex:Concordia_University
4118,40856,FTRA,514,TRAD SCITECH ANGL AU FRAN,LEC,,ex:Concordia_University
4119,40857,FTRA,515,TRAD COMMJURID:FRAN A ANGL,LEC,,ex:Concordia_University
4120,40858,FTRA,516,TRAD COMMJURID:ANGL AU FRAN,LEC,,ex:Concordia_University
4121,40860,FTRA,529,REVISION&CORRECTION EN TRAD ANGLAIS,LEC,,ex:Concordia_University
4122,40861,FTRA,530,REVISION&CORRECTION EN TRAD,LEC,,ex:Concordia_University
4123,40862,FTRA,531,INITIA TRADUCTION GÉNÉRALE ANGLAIS,LEC,,ex:Concordia_University
4124,40863,FTRA,536,INFORMATIQUE ET TRADUCTION,LEC,,ex:Concordia_University
4129,40869,FTRA,544,SEMINAIRE TRAD.LITTERAIRE,LEC,,ex:Concordia_University
4131,40871,FTRA,547,TRADUCTION ECONOMIQUE F/A,LEC,,ex:Concordia_University
4132,40872,FTRA,548,TRADUCTION ECONOMIQUE A/F,LEC,,ex:Concordia_University
4134,40878,FTRA,686,PROJET DE MÉM/THES PROPOSAL,LEC,,ex:Concordia_University
4135,40879,FTRA,690,THESE (MEM OU TRAD LIT COMM),LEC,,ex:Concordia_University
4136,40880,FTRA,692,MÉMOIRE TRAVAIL DE RECHERCHE,LEC,,ex:Concordia_University
4137,44030,FTRA,623,TRAD SCITECH:FRAN ÀNGLAIS,LEC,,ex:Concordia_University
4138,44031,FTRA,624,TRAD SCITECH ANGL AU FRAN,LEC,,ex:Concordia_University
4139,44032,FTRA,625,TRAD COMMJURID:FRAN A ANGL,LEC,,ex:Concordia_University
4140,44033,FTRA,626,TRAD COMMJURID:ANGL AU FRAN,LEC,,ex:Concordia_University
4141,44034,FTRA,629,REVISION&CORRECTION EN TRAD FRANÇAIS,LEC,,ex:Concordia_University
4142,44035,FTRA,630,RÉVISION&CORRECTION EN TRAD FRANÇAIS,LEC,,ex:Concordia_University
4143,44036,FTRA,632,INITIATION TRAD GÉNÉRALE FRANÇAIS,LEC,,ex:Concordia_University
4144,44037,FTRA,633,THÉORIE&PRATIQUE TERMINO,LEC,,ex:Concordia_University
4145,44038,FTRA,634,TRADUCTION LITTÉRAIRE A-F,LEC,,ex:Concordia_University
4146,44039,FTRA,635,TRADUCTION LITTÉRAIRE F-A,LEC,,ex:Concordia_University
4147,44040,FTRA,636,INFORMATIQUE ET TRADUCTION,LEC,,ex:Concordia_University
4148,44041,FTRA,647,TRADUCTION ÉCONOMIQUE F-A,LEC,,ex:Concordia_University
4149,44042,FTRA,648,TRADUCTION ÉCONOMIQUE A-F,LEC,,ex:Concordia_University
4150,44043,FTRA,652,TRAD. AUTOMATIQUE&TAO,LEC,,ex:Concordia_University
4151,44044,FTRA,655,Gestion de projets,LEC,,ex:Concordia_University
4152,44045,FTRA,658,Pratique de la localisation,LEC,,ex:Concordia_University
4159,45104,FTRA,631,INITIATION TRAD GÉNÉRALE ANGLAIS,LEC,,ex:Concordia_University
4161,46736,FTRA,298,ÉTUDE D'UN SUJET PARTICULIER,LEC,,ex:Concordia_University
4162,46737,FTRA,398,TRADUCTION GASTRONOMIQUE:,LEC,,ex:Concordia_University
4163,46738,FTRA,598,ETU AVANC/SUJET PARTICULIER,LEC,,ex:Concordia_University
4164,47168,FTRA,668,"WEB, TECH, TRADUCTION THÉORIES ET CRITIQUES",LEC,,ex:Concordia_University
4166,47875,FTRA,538,Initiation au sous-titrage,LEC,,ex:Concordia_University
4167,47876,FTRA,438,Initiation au sous?titrage,LEC,,ex:Concordia_University
4168,49254,FTRA,568,"Web, technologies, traduction: théories et critiques",LEC,,ex:Concordia_University
4169,48511,GCE,511,Starting Your Own Business,LEC,,ex:Concordia_University
4170,48512,GCE,512,Marketing Your Own Business,LEC,,ex:Concordia_University
4171,48513,GCE,513,Growing Your Own Business,LEC,,ex:Concordia_University
4172,48514,GCE,514,Entrepreneurship: Venture Creation,LEC,,ex:Concordia_University
4173,48515,GCE,595,Special Topics,LEC,,ex:Concordia_University
4174,12779,GDBA,501,ACCOUNTING,LEC,,ex:Concordia_University
4176,12780,GDBA,502,STATISTICS,LEC,,ex:Concordia_University
4177,12781,GDBA,503,ORGANIZATIONAL BEHAVIOUR,LEC,,ex:Concordia_University
4178,12782,GDBA,504,MARKETING,LEC,,ex:Concordia_University
4179,12783,GDBA,505,FINANCE,LEC,,ex:Concordia_University
4180,12784,GDBA,506,OPERATIONS MANAGEMENT,LEC,,ex:Concordia_University
4181,12785,GDBA,507,MANAGERIAL ECONOMICS,LEC,,ex:Concordia_University
4182,12786,GDBA,508,BUSINESS ETHICS,LEC,,ex:Concordia_University
4183,46739,GDBA,595,SPECIAL TOPICS,LEC,,ex:Concordia_University
4184,47182,GDBA,595E,SPECIAL TOPICS - e-Marketing,LEC,,ex:Concordia_University
4185,47524,GDBA,530,Business Data Analytics,LEC,,ex:Concordia_University
4187,47525,GDBA,531,Professional Business Skills,LEC,,ex:Concordia_University
4188,47526,GDBA,532,Accounting,LEC,,ex:Concordia_University
4190,47527,GDBA,533,Managing People in Organizations,LEC,,ex:Concordia_University
4191,47530,GDBA,536,Operations Management,LEC,,ex:Concordia_University
4192,47531,GDBA,537,Managerial Economics,LEC,,ex:Concordia_University
4193,47532,GDBA,538,Strategic Management,LEC,,ex:Concordia_University
4194,47534,GDBA,535,FINANCE,LEC,,ex:Concordia_University
4195,47535,GDBA,534,MARKETING MANAGEMENT,LEC,,ex:Concordia_University
4196,48986,GDBA,540,ENTREPRENEURSHIP,LEC,,ex:Concordia_University
4197,48987,GDBA,541,BUSINESS LAW,LEC,,ex:Concordia_University
4198,48988,GDBA,590,SPECIAL TOPICS IN ACCOUNTANCY,LEC,,ex:Concordia_University
4199,48989,GDBA,591,SPECIAL TOPICS IN FINANCE,LEC,,ex:Concordia_University
4200,48990,GDBA,592,SPECIAL TOPICS IN MANAGEMENT,LEC,,ex:Concordia_University
4201,48991,GDBA,593,SPECIAL TOPICS IN MARKETING,LEC,,ex:Concordia_University
4202,48992,GDBA,594,SPECIAL TOPICS IN SUPPLY CHAIN AND BUSINESS TECHNOLOGY MANAGEMENT,LEC,,ex:Concordia_University
4203,49846,GDBA,543,PROJECT MANAGEMENT,LEC,,ex:Concordia_University
4204,46740,GDES,498,SPEC TOPICS-GRAPHIC DESIGN,LEC,,ex:Concordia_University
4205,46741,GDES,499,SPEC TOPIC IN GRAPHIC DESIGN,LEC,,ex:Concordia_University
4206,46742,GDIA,584,SPECIAL TOPICS IN MANAGEMENT,LEC,,ex:Concordia_University
4207,46743,GDIA,684,SPECIAL TOPICS IN MARKETING,LEC,,ex:Concordia_University
4208,12880,GEOG,200,WORLD GEOGRAPHY,LEC,,ex:Concordia_University
4209,12883,GEOG,203,Canadian Environmental Issues,LEC,,ex:Concordia_University
4210,12884,GEOG,204,Global Environmental Issues,LEC,,ex:Concordia_University
4211,12886,GEOG,209,GEOGRAPHY/SELECTED REGION,LEC,,ex:Concordia_University
4215,12899,GEOG,260,Mapping the Environment,LEC,,ex:Concordia_University
4216,12905,GEOG,272,The Natural Environment: Air and Water,LEC,,ex:Concordia_University
4217,12907,GEOG,274,The Natural Environment: Land and Life,LEC,,ex:Concordia_University
4218,12910,GEOG,290,Environment and Society,LEC,,ex:Concordia_University
4220,12918,GEOG,300,Environment: Historical and Cultural Perspectives,LEC,,ex:Concordia_University
4222,12926,GEOG,305,POLITICAL ECOLOGY,LEC,,ex:Concordia_University
4223,12932,GEOG,315,Social and Cultural Geographies,LEC,,ex:Concordia_University
4224,12934,GEOG,318,Shifting Borders of Globalization,LEC,,ex:Concordia_University
4225,12935,GEOG,321,A World of Food,LEC,,ex:Concordia_University
4226,12939,GEOG,330,Urban Geography,LEC,,ex:Concordia_University
4227,12943,GEOG,333,Urban Transportation,LEC,,ex:Concordia_University
4228,12946,GEOG,342,The Making of the Irish Landscape,LEC,,ex:Concordia_University
4229,12950,GEOG,355,Resource Analysis and Management,LEC,,ex:Concordia_University
4230,12955,GEOG,361,Research Design and Qualitative Methods,LEC,,ex:Concordia_University
4232,12956,GEOG,362,Statistical Methods,LEC,,ex:Concordia_University
4234,12957,GEOG,363,Geographic Information Systems,LEC,,ex:Concordia_University
4236,12960,GEOG,371,Landscape Ecology,LEC,,ex:Concordia_University
4238,12961,GEOG,372,Plant Reproductive Ecology,LEC,,ex:Concordia_University
4240,12963,GEOG,374,Plant Ecology,LEC,,ex:Concordia_University
4242,12964,GEOG,375,Hydrology,LEC,,ex:Concordia_University
4244,12966,GEOG,377,Landform Evolution,LEC,,ex:Concordia_University
4246,12967,GEOG,378,The Climate System,LEC,,ex:Concordia_University
4247,12971,GEOG,398C,SPECIAL TOPICS IN GEOGRAPHY CRITICAL GEOGRAPHIES,LEC,,ex:Concordia_University
4252,13009,GEOG,430,The Social and Cultural Geographies of Montreal,LEC,,ex:Concordia_University
4254,13015,GEOG,440,Geography and Public Policy,LEC,,ex:Concordia_University
4257,13030,GEOG,463,Advanced Geographic Information Systems,LEC,,ex:Concordia_University
4259,13031,GEOG,465,Remote Sensing,LEC,,ex:Concordia_University
4264,13036,GEOG,473,ENVIRONMENT AND HEALTH,LEC,,ex:Concordia_University
4274,13083,GEOG,620,ADVANCED TOPICS IN GEOGRAPHY,LEC,,ex:Concordia_University
4277,40910,GEOG,452,TOPICS-ECONOMIC GEOGRAPHY,LEC,,ex:Concordia_University
4279,40911,GEOG,467,Environmental Modelling,LEC,,ex:Concordia_University
4283,46744,GEOG,298,SELECTED TOPICS IN GEOG,LEC,,ex:Concordia_University
4284,46745,GEOG,299,SPECIAL TOPICS IN GEOGRAPHY,LEC,,ex:Concordia_University
4285,46746,GEOG,398,SPECIAL TOPICS IN GEOGRAPHY,LEC,,ex:Concordia_University
4286,46747,GEOG,399,SELECTED TOPICS IN GEOGRAPHY,LEC,,ex:Concordia_University
4287,46748,GEOG,410,TOPICS-CULTURAL GEOGRAPHY,LEC,,ex:Concordia_University
4289,46750,GEOG,464,Programming for Geospatial Technologies,LEC,,ex:Concordia_University
4290,46751,GEOG,498,ADVANCED TOPICS IN GEOGRAPHY,LEC,,ex:Concordia_University
4291,46752,GEOG,499,ADVANCED TOPICS IN GEOGRAPHY,LEC,,ex:Concordia_University
4292,46753,GEOG,621,SPEC TOPICS:GEOG+PUB.POLICY,LEC,,ex:Concordia_University
4293,47893,GEOG,323,URBAN AGRICULTURE,LEC,,ex:Concordia_University
4294,49256,GEOG,310,Refugees and Migration in Today's World,LEC,,ex:Concordia_University
4295,49257,GEOG,380,Ecological Economics,LEC,,ex:Concordia_University
4296,49294,GEOG,264,Programming for Environmental Sciences,LEC,,ex:Concordia_University
4299,13271,GEOL,204,NATURAL DISASTERS,LEC,,ex:Concordia_University
4300,13273,GEOL,206,"Earthquakes, Volcanoes, and Plate Tectonics",LEC,,ex:Concordia_University
4301,13276,GEOL,208,"The Earth, Moon and the Planets",LEC,,ex:Concordia_University
4303,13277,GEOL,210,Introduction to the Earth,LEC,,ex:Concordia_University
4305,46754,GEOL,298,SELECTED TOPICS IN GEOLOGY,LEC,,ex:Concordia_University
4306,46755,GEOL,398,SELECTED TOPICS IN GEOLOGY,LEC,,ex:Concordia_University
4307,46756,GEOL,399,SELECTED TOPICS IN GEOLOGY,LEC,,ex:Concordia_University
4309,46757,GEOL,498,ADV. TOPICS IN GEOLOGY,LEC,,ex:Concordia_University
4310,12890,GEOZ,210,Geography of Global Change,LEC,,ex:Concordia_University
4311,12892,GEOZ,220,"The Human Environment: Place, Space, and Identity",LEC,,ex:Concordia_University
4312,13461,GERM,200,Introductory German: Intensive Course,LEC,,ex:Concordia_University
4313,13463,GERM,201,Introductory German I,LEC,,ex:Concordia_University
4314,13464,GERM,202,Introductory German II,LEC,,ex:Concordia_University
4315,13471,GERM,230,Introduction to German Culture,LEC,,ex:Concordia_University
4316,13472,GERM,231,GERMAN LIT IN TRANSLATION,LEC,,ex:Concordia_University
4317,13473,GERM,240,Intermediate German: Intensive Course,LEC,,ex:Concordia_University
4318,13474,GERM,241,Intermediate German I,LEC,,ex:Concordia_University
4319,13475,GERM,242,Intermediate German II,LEC,,ex:Concordia_University
4321,13482,GERM,270,Conversational German I,LEC,,ex:Concordia_University
4322,13494,GERM,301,Advanced Grammar and Composition I,LEC,,ex:Concordia_University
4324,13499,GERM,305,CONVERSATIONAL GERMAN,LEC,,ex:Concordia_University
4325,13500,GERM,306,Introduction to Translation,LEC,,ex:Concordia_University
4326,13505,GERM,308,German for Business,LEC,,ex:Concordia_University
4327,13509,GERM,310,Introduction to Modern German Literature I,LEC,,ex:Concordia_University
4328,13511,GERM,311,Introduction to Modern German Literature II,LEC,,ex:Concordia_University
4329,13513,GERM,361,Topics in the Culture of German-Speaking Nations,LEC,,ex:Concordia_University
4330,13515,GERM,362,Modern Germany,LEC,,ex:Concordia_University
4331,13533,GERM,410,"Cyborgs, Robots and Automata in German Literature, Film and Video Games",LEC,,ex:Concordia_University
4332,13539,GERM,420,"Of German Witches, Ghosts, Daemons and Vampires",LEC,,ex:Concordia_University
4333,13552,GERM,440,"Dandies, Flaneurs and Tricksters:  Crossover Figures in Modernism and Pop Modernism",LEC,,ex:Concordia_University
4334,13553,GERM,450,GERMAN WOMEN WRITERS ACROSS THE AGES,LEC,,ex:Concordia_University
4335,13558,GERM,480,TUTORIAL 1,LEC,,ex:Concordia_University
4336,13563,GERM,481,TUTORIAL II,LEC,,ex:Concordia_University
4337,13564,GERM,482,TUTORIAL 3,LEC,,ex:Concordia_University
4338,13567,GERM,498,ADVANCED TOPICS IN GERMAN,LEC,,ex:Concordia_University
4339,46758,GERM,298,SELECTED TOPICS IN GERMAN,LEC,,ex:Concordia_University
4340,46759,GERM,299,SELECTED TOPICS IN GERMAN,LEC,,ex:Concordia_University
4341,46760,GERM,398,Selected Topics in German,LEC,,ex:Concordia_University
4342,46761,GERM,399,SELECTED TOPICS IN GERMAN,LEC,,ex:Concordia_University
4343,46762,GERM,499,ADVANCED TOPICS IN GERMAN,LEC,,ex:Concordia_University
4346,13685,GIIM,610,ECONOMICS,LEC,,ex:Concordia_University
4347,13686,GIIM,611,FINANCIAL STATMNT ANALYSIS I,LEC,,ex:Concordia_University
4348,13687,GIIM,613,ASSET PRICING/PRTFLIO MGMT I,LEC,,ex:Concordia_University
4349,13688,GIIM,614,SEC VAL N/DOMEST INT L ENVRN,LEC,,ex:Concordia_University
4350,13689,GIIM,615,CFA EXAM PREP COURSE LEVEL I,LEC,,ex:Concordia_University
4351,13690,GIIM,616,QUANTITATIVE TECHNIQUES,LEC,,ex:Concordia_University
4352,13691,GIIM,617,CORPORATE FINANCE,LEC,,ex:Concordia_University
4353,13692,GIIM,618,SEMINAR IN CORPORATE FINANCE,LEC,,ex:Concordia_University
4354,13693,GIIM,619,MARKETING MANAGEMENT,LEC,,ex:Concordia_University
4355,13694,GIIM,620,FINANCIAL STMNT ANALYSIS II,LEC,,ex:Concordia_University
4356,13695,GIIM,621,FIXED INCOME ANALYSIS,LEC,,ex:Concordia_University
4357,13696,GIIM,622,DERIVATIVES,LEC,,ex:Concordia_University
4358,13697,GIIM,623,ASSET PRCNG/PORTFOL MGMNT II,LEC,,ex:Concordia_University
4359,13698,GIIM,624,ANALYSIS/EQUITY INVESTMENTS,LEC,,ex:Concordia_University
4360,13700,GIIM,626,ORGANIZATIONAL BEHAVIOUR,LEC,,ex:Concordia_University
4361,13701,GIIM,631,ASSET ALLOCAT N/PERF MSRMNT,LEC,,ex:Concordia_University
4362,13702,GIIM,633,INVESTMENT LAW AND ETHICS,LEC,,ex:Concordia_University
4363,13705,GIIM,636,ALTERNATIVE INVESTMENTS,LEC,,ex:Concordia_University
4364,13706,GIIM,637,STRATEGIC MANAGEMENT,LEC,,ex:Concordia_University
4365,13707,GIIM,651,MGMNT INFORMATION SYSTEMS,LEC,,ex:Concordia_University
4366,13708,GIIM,653,SEM/INVSTMNT ANALYSIS/MGMNT,LEC,,ex:Concordia_University
4367,13709,GIIM,654,INT L INVSTMNT/ANALYSIS MGMN,LEC,,ex:Concordia_University
4368,46763,GIIM,695,SPEC TOPICS/INVESTMENT MGMNT,LEC,,ex:Concordia_University
4369,47472,GIIM,655,SOCIALLY RESPONSIBLE AND SUSTAINABLE INVESTMENT,LEC,,ex:Concordia_University
4370,50047,GIIM,696,SOFT SKILLS FOR TOMORROW`S FINANCIAL PROFESSIONAL,LEC,,ex:Concordia_University
4371,50048,GIIM,697,APPLIED INVESTMENT MANAGEMENT,LEC,,ex:Concordia_University
4617,46764,HEAL,397,SELECT TOPICS IN HEALTH EDUC,LEC,,ex:Concordia_University
4618,46765,HEAL,398,SELECT TOPICS IN HEALTH EDUC,LEC,,ex:Concordia_University
4619,46766,HEAL,495,SELECTED TOPICS:HEALTH EDUC,LEC,,ex:Concordia_University
4620,46767,HEAL,596,ADV TOPICS IN HEALTH EDUCAT,LEC,,ex:Concordia_University
4621,13816,HEBR,210,Introductory Course in Hebrew,LEC,,ex:Concordia_University
4622,13820,HEBR,241,Intermediate Hebrew I,LEC,,ex:Concordia_University
4623,13821,HEBR,242,Intermediate Hebrew II,LEC,,ex:Concordia_University
4624,46768,HEBR,310,TOPICS IN HEBREW LITERATURE,LEC,,ex:Concordia_University
4630,13849,HENV,640,(Re)Shaping the City,LEC,,ex:Concordia_University
4633,13851,HENV,655,ENVIRONMENTAL MODELING,LEC,,ex:Concordia_University
4638,46769,HENV,665,SPECIAL TOPICS SEMINAR,LEC,,ex:Concordia_University
4648,49329,HEXS,801,Scientific Communication and Pedagogy in Health and Exercise Science,LEC,,ex:Concordia_University
4650,49606,HEXS,810,Advanced Topics in Health and Exercise Science: Physiology Module,LEC,,ex:Concordia_University
4651,49607,HEXS,811,Advanced Topics in Health and Exercise Science: Intervention Module,LEC,,ex:Concordia_University
4652,50055,HEXS,812,Advanced Topics in Health and Exercise Science: Population Health Module,LEC,,ex:Concordia_University
4653,13874,HIST,101,TOPICS IN HISTORY,LEC,,ex:Concordia_University
4659,13921,HIST,202,MODERN EUROPE,LEC,,ex:Concordia_University
4663,13923,HIST,203,"History of Canada, Pre-Confederation",LEC,,ex:Concordia_University
4669,13930,HIST,206,Medieval Europe,LEC,,ex:Concordia_University
4672,13931,HIST,207,EARLY MODERN EUROPE,LEC,,ex:Concordia_University
4674,13934,HIST,209,Quebec to 1867,LEC,,ex:Concordia_University
4678,13937,HIST,211,(also listed as IRST 211) History of Ireland,LEC,,ex:Concordia_University
4679,13938,HIST,212,(also listed as IRST 210) The Irish in Canada,LEC,,ex:Concordia_University
4680,13939,HIST,213,(also listed as IRST 205) The Irish in Montreal,LEC,,ex:Concordia_University
4682,13954,HIST,235,THE HOLOCAUST,LEC,,ex:Concordia_University
4684,13958,HIST,242,HISTORY OF THE MIDDLE EAST,LEC,,ex:Concordia_University
4686,13959,HIST,251,History of the United States to the Civil War Era,LEC,,ex:Concordia_University
4688,13962,HIST,253,History of the United States since the Civil War Era,LEC,,ex:Concordia_University
4690,13967,HIST,261,HISTORY OF SOUTH ASIA,LEC,,ex:Concordia_University
4692,13968,HIST,262,HISTORY OF CHINA,LEC,,ex:Concordia_University
4694,13969,HIST,263,HISTORY OF JAPAN,LEC,,ex:Concordia_University
4696,13970,HIST,264,History of Africa,LEC,,ex:Concordia_University
4698,13979,HIST,276,History of Latin America: The Colonial Period,LEC,,ex:Concordia_University
4700,13980,HIST,277,History of Latin America: The Modern Period,LEC,,ex:Concordia_University
4706,14011,HIST,302,Natives and Newcomers,LEC,,ex:Concordia_University
4707,14013,HIST,303,NATIVE NORTH AMERICAN HISTORY FROM 1800,LEC,,ex:Concordia_University
4709,14021,HIST,306,History and the Public,LEC,,ex:Concordia_University
4710,14024,HIST,307,History of Montreal,LEC,,ex:Concordia_University
4711,14029,HIST,309,Law and Society in Canadian History,LEC,,ex:Concordia_University
4712,14036,HIST,313,Quebec in the 19th Century,LEC,,ex:Concordia_University
4713,14038,HIST,314,QUEBEC IN THE 20TH CENTURY,LEC,,ex:Concordia_University
4714,14040,HIST,315,Rights and Freedoms in Canadian Society,LEC,,ex:Concordia_University
4715,14044,HIST,318,Modernist New York,LEC,,ex:Concordia_University
4716,14049,HIST,321,American Culture Since 1945,LEC,,ex:Concordia_University
4717,14053,HIST,324,"United States, 1877-1924",LEC,,ex:Concordia_University
4718,14063,HIST,328,The Scientific Revolution,LEC,,ex:Concordia_University
4719,14070,HIST,332,"United States, Cuban and Mexican Relations",LEC,,ex:Concordia_University
4720,14074,HIST,334,History of Haiti:  From Independence to Present,LEC,,ex:Concordia_University
4721,14077,HIST,336,Deviancy and Orthodoxy in the History of Mexico,LEC,,ex:Concordia_University
4722,14081,HIST,338,History of Later Medieval Europe,LEC,,ex:Concordia_University
4723,14082,HIST,339,Crime and Punishment in Canadian History,LEC,,ex:Concordia_University
4725,14083,HIST,340,Early Modern Britain and Ireland,LEC,,ex:Concordia_University
4727,14091,HIST,344,Rise and Fall of Yugoslavia,LEC,,ex:Concordia_University
4728,14094,HIST,347,GENDER & SEXUALITY IN S ASIA,LEC,,ex:Concordia_University
4729,14095,HIST,348,History of Violence: Middle East 1798 to Present,LEC,,ex:Concordia_University
4730,14096,HIST,350,Medieval England,LEC,,ex:Concordia_University
4731,14098,HIST,351,England in the Reign of Henry VIII,LEC,,ex:Concordia_University
4732,14101,HIST,353,Colonial America and the Atlantic World,LEC,,ex:Concordia_University
4733,14103,HIST,354,Revolutionary America,LEC,,ex:Concordia_University
4734,14107,HIST,356,United States in the 19th Century: The Era of the Civil War,LEC,,ex:Concordia_University
4735,14109,HIST,357,US FOREIGN RELATIONS TO 1945,LEC,,ex:Concordia_University
4736,14111,HIST,358,"Foreign Relations of the United States, 1945 to the Present",LEC,,ex:Concordia_University
4737,14113,HIST,359,The History and Sociology of Genocide to 1945 (also listed as SOCI 366),LEC,,ex:Concordia_University
4738,14115,HIST,360,(also listed as SOCI 367) The History and Sociology of Genocide from 1945 to the Present,LEC,,ex:Concordia_University
4739,14120,HIST,363,Africa in the 20th Century,LEC,,ex:Concordia_University
4740,14121,HIST,364,Modern South Asia,LEC,,ex:Concordia_University
4741,14124,HIST,365,Human Rights and Genocide Prevention in History,LEC,,ex:Concordia_University
4742,14125,HIST,366,Early Modern China,LEC,,ex:Concordia_University
4743,14128,HIST,367,Modern China,LEC,,ex:Concordia_University
4744,14129,HIST,368,African Popular Culture,LEC,,ex:Concordia_University
4745,14131,HIST,369,"Middle East: Empire, Gender, and Sexuality in Modern Times",LEC,,ex:Concordia_University
4746,14132,HIST,370,Japanese Popular Culture,LEC,,ex:Concordia_University
