,Course ID,Subject,Catalog,Long Title,Component Code,Description
584,46491,ARTE,303,SPEC TOPICS IN ART EDUCATION,LEC,
585,46492,ARTE,398,SPECIAL TOPICS IN ARTE	,LEC,
586,46493,ARTE,401,SPECIAL TOPICS-ART EDUCATION,LEC,
587,46494,ARTE,402,SPECIAL TOP IN ART EDUCATION,LEC,
588,46495,ARTE,498,TOPICS IN MEDIA/TECHNOLOGY	,LEC,
589,46496,ARTE,660,SELECTED TOPICS IN ARTE,LEC,
591,1925,ARTH,200,Perspectives of Art History,LEC,
593,1937,ARTH,262,Aspects of the History of Drawing,LEC,
594,1938,ARTH,263,ASPECTS/HISTORY OF PRINT,LEC,
595,1939,ARTH,264,ASPECTS/HISTORY CERAMICS,LEC,
596,1941,ARTH,266,ASPECTS/HISTORY FIBRE ART,LEC,
597,1942,ARTH,267,Aspects of the History of Photography,LEC,
598,1944,ARTH,270,Icons of Architectural History,LEC,
599,1945,ARTH,271,Introduction to Canadian Art,LEC,
600,1946,ARTH,272,From Realism to Abstraction in Canadian Art,LEC,
601,1950,ARTH,283,The Life and Work of,LEC,
602,1972,ARTH,290,Art History and Archaeology,LEC,
603,1993,ARTH,300,Art Historical Methods,LEC,
605,2006,ARTH,348,SPECIAL TOPICS IN ART & FILM,LEC,
606,2013,ARTH,349,STUDIES/HISTORY OF THE PRINT,LEC,
607,2015,ARTH,350,Studies in the History of Ceramics,LEC,
608,2016,ARTH,351,Studies in the History of Sculpture,LEC,
609,2017,ARTH,352,Studies in the History of Fibre Art,LEC,
610,2018,ARTH,353,Technology and Contemporary Art,LEC,
611,2019,ARTH,354,STUDIES/INTERDISC.VISUAL ART,LEC,
612,2020,ARTH,355,Studies in Architecture,LEC,
613,2021,ARTH,356,STUDIES/MATERIALS-PROCESSES,LEC,
614,2022,ARTH,357,STUDIES HIST.CRAFT/DECO.ARTS,LEC,
615,2023,ARTH,358,STUDIES HIST. MEDIA ART,LEC,
616,2024,ARTH,359,Studies in Contemporary Photographic Art,LEC,
617,2025,ARTH,360,STUDIES ANC.GREEK ART/ARCH.,LEC,
618,2026,ARTH,361,Studies in Ancient Roman Art and Architecture,LEC,
619,2027,ARTH,362,Studies in Early Christian and Byzantine Art and Architecture,LEC,
620,2028,ARTH,363,Studies in Medieval Art and Architecture,LEC,
621,2029,ARTH,364,Studies in Renaissance Art and Architecture,LEC,
622,2030,ARTH,365,Studies in 17th? and 18th?Century Art and Architecture,LEC,
623,2031,ARTH,366,Studies in 19th?Century Art and Architecture,LEC,
624,2032,ARTH,367,Studies in 20th?Century Art and Architecture,LEC,
625,2033,ARTH,368,STUDIES CONTEMP. ART/ARCH.,LEC,
626,2034,ARTH,369,Studies in Middle Eastern Art and Architecture,LEC,
627,2035,ARTH,370,Studies in Canadian Art,LEC,
628,2036,ARTH,371,Studies in Canadian Architecture,LEC,
629,2038,ARTH,373,Issues in Contemporary Canadian Art,LEC,
630,2039,ARTH,374,Architecture and Urbanism in Montreal,LEC,
631,2040,ARTH,375,Issues in the Montreal Art Milieu,LEC,
632,2041,ARTH,376,Topics in Indigenous Art,LEC,
633,2042,ARTH,379,Postcolonial Theory in Art History,LEC,
634,2043,ARTH,380,Histories of Art History,LEC,
635,2044,ARTH,381,Feminism and Art History,LEC,
636,2046,ARTH,383,ART AND PHILOSOPHY,LEC,
637,2047,ARTH,384,THEORIES OF REPRESENTATION	,LEC,
638,2050,ARTH,385,Colour: Theory and Application in the Visual Arts,LEC,
639,2051,ARTH,386,Art and the Viewer,LEC,
640,2052,ARTH,387,SEMINAR IN ART AND CRITICISM,LEC,
641,2056,ARTH,388,Narration and Art,LEC,
642,2057,ARTH,389,Issues in Ethnocultural Art Histories,LEC,
643,2058,ARTH,390,Art and the Museum,LEC,
644,2059,ARTH,391,Art and its Changing Contexts,LEC,
645,2060,ARTH,392,GENDER ISSUES IN ART & ARTH	,LEC,
646,2064,ARTH,394,INTENS. STUDY IN ART HIST. I,LEC,
647,2066,ARTH,395,INTENS. STUDY IN ART HIST.II,LEC,
648,2068,ARTH,396,ART AND CULTURE,LEC,
650,2097,ARTH,401,INDEPENDENT STUDIES IN ARTH,LEC,
651,2100,ARTH,403,INTERNSHIP,LEC,
652,2102,ARTH,415,TOPICS IN ARCHAEOLOGY,LEC,
657,2181,ARTH,626,NATIONHOOD AND IDENTITY IN CANADIAN ART,LEC,
658,2187,ARTH,627,"FEMINISM, ART, ART HISTORY",LEC,
659,2195,ARTH,632,HISTORIOGRAPHY/CDN ART HIST.,LEC,
661,2201,ARTH,634,METHODOLOGY & HISTORY OF ART,LEC,
662,2203,ARTH,635,TOPICS IN CANADIAN PAINTING,LEC,
663,2206,ARTH,636,SEMINAR IN CANADIAN ARCHITECTURE,LEC,
664,2215,ARTH,638,TOPICS IN CANADIAN PHOTOGRAPHY,LEC,
666,2222,ARTH,640,ISSUES IN NORTH AMERICAN PHOTOGRAPHIC HISTORY,LEC,
673,2281,ARTH,656B,THESIS,LEC,
674,2285,ARTH,662,SEM-20TH CENT CANADIAN ART,LEC,
675,2298,ARTH,800,ARTH AND ITS METHODOLOGIES,LEC,
678,40143,ARTH,656A,THESIS,LEC,
680,40145,ARTH,830,THESIS,LEC,
682,46497,ARTH,298,TOPICS IN GENRE STUDIES,LEC,
683,46498,ARTH,398,SPEC.TOPICS IN ART & SOCIETY,LEC,
685,46500,ARTH,471,SPEC. TOPICS IN ART HISTORY,LEC,
686,46501,ARTH,472,SPECIAL TOPICS IN ART HIST,LEC,
687,46502,ARTH,498,TOPICS IN ART & ARCHITECTURE,LEC,
688,46503,ARTH,611,INDUSTRIALIZATION AND THE BUILT ENVIRONMENT,LEC,
689,46504,ARTH,612,"CONTEXTUALIZING NORTH AMERICAN SCULPTURE: TOPICS IN HISTORY, THEORY AND PRACTICE",LEC,
690,46505,ARTH,613,Special Topics in Indigenous Art and Art History,LEC,
692,46507,ARTH,644,SPEC PROBLEMS-CANADIAN ARTH,LEC,
693,46508,ARTH,645,SPEC PROBLEMS-CANADIAN ARTH,LEC,
707,46515,ARTT,398,TOPICS/STUDIO:IDEAS & ISSUES,LEC,
708,46516,ARTT,399,TOPICS/STUDIO:IDEAS & ISSUES,LEC,
715,46517,ARTX,399,SPEC.TOPICS CONT.STUDIO PRAC,LEC,
719,45194,ASEM,645,TOPICS IN ART & CULTURE,LEC,
724,2536,ATRP,301,An Introduction to Art Therapy,LEC,
725,2543,ATRP,600,READINGS IN ART THERAPY,LEC,
726,2545,ATRP,602,ASSESSMENT TECHNIQUES - ATRP,LEC,
727,2546,ATRP,603,SYMBOLIC IMAGERY & ATRP,LEC,
728,2547,ATRP,604,GROUP AND FAMILY ART THERAPY,LEC,
731,2555,ATRP,615,INDEPENDENT PRACTICUM,LEC,
732,2557,ATRP,620,Art Therapy Advanced Clinical Skills,LEC,
735,2561,ATRP,630,CHILD & ADOLESCENT ATRP,LEC,
736,2572,ATRP,693,RESEARCH IN ART THERAPY,LEC,
737,2580,BCEE,231,Structured Programming and Applications for Building and Civil Engineers,LEC,
739,2583,BCEE,342,Structural Analysis I,LEC,
741,2584,BCEE,343,Structural Analysis II,LEC,
743,2585,BCEE,344,Structural Design of Steel and Wood Elements,LEC,
745,2586,BCEE,345,Structural Design of Reinforced Concrete Elements,LEC,
748,2587,BCEE,371,Surveying,LEC,
749,2588,BCEE,451,Construction Engineering,LEC,
750,2589,BCEE,452,FUNDAMENTALS OF FINITE ELEMENT ANALYSIS OF STRUCTURES,LEC,
751,2590,BCEE,455,Introduction to Structural Dynamics,LEC,
752,2591,BCEE,464,Project Cost Estimating,LEC,
753,2592,BCEE,465,Construction Planning and Control,LEC,
754,2593,BCEE,466,Simulations and Design of Construction Operations,LEC,
755,2594,BCEE,6961,GRADUATE SEMINAR IN BCEE,LEC,
756,49869,BCEE,478,Project Management for Construction,LEC,
757,49870,BCEE,491,Labour and Industrial Relations in Construction,LEC,
758,49872,BCEE,492,Construction Processes,LEC,
759,49873,BCEE,493,Legal Issues in Construction,LEC,
760,2624,BIOL,200,Fundamentals of Human Biology,LEC,
762,2625,BIOL,201,Introductory Biology,LEC,
763,2628,BIOL,202,General Biology,LEC,
764,2630,BIOL,203,Fundamental Nutrition,LEC,
765,2631,BIOL,205,Introduction to Sustainability,LEC,
767,2632,BIOL,206,Elementary Genetics,LEC,
768,2641,BIOL,225,Form and Function of Organisms,LEC,
769,2642,BIOL,226,Biodiversity and Ecology,LEC,
771,2643,BIOL,227,Laboratory Studies in Biodiversity,LEC,
772,2659,BIOL,261,Molecular and General Genetics,LEC,
774,2661,BIOL,266,Cell Biology,LEC,
776,2683,BIOL,321,Evolution,LEC,
779,2686,BIOL,322,Biostatistics,LEC,
781,2690,BIOL,330,Vertebrate Biology,LEC,
783,2704,BIOL,337,Invertebrate Biology,LEC,
785,2706,BIOL,340,Plant Biology,LEC,
786,2716,BIOL,350,The Ecology of Individuals,LEC,
788,2717,BIOL,351,Basic Population Ecology,LEC,
789,2719,BIOL,353,Communities and Ecosystems,LEC,
790,2720,BIOL,354,Behavioural Ecology,LEC,
792,2726,BIOL,364,Cell Physiology,LEC,
793,2728,BIOL,366,Mechanisms of Development,LEC,
794,2729,BIOL,367,Molecular Biology,LEC,
797,2730,BIOL,368,Genetics and Cell Biology Laboratory,LEC,
798,2732,BIOL,371,Microbiology,LEC,
799,2733,BIOL,380,Nutrition,LEC,
801,2735,BIOL,382,Comparative Animal Physiology,LEC,
802,2762,BIOL,421,Philosophical Foundation of Biology,LEC,
804,2763,BIOL,422,Advanced Statistics for Biological Sciences,LEC,
805,2778,BIOL,435,ADV TOP/RADIAT+RADIOTRACE ME,LEC,
806,2785,BIOL,443,Plant Molecular Genetics,LEC,
810,2790,BIOL,452,Population and Conservation Genetics,LEC,
811,2794,BIOL,457,Conservation Biology,LEC,
813,2795,BIOL,458,ADVANCED TOPICS IN ECOLOGY,LEC,
814,2796,BIOL,459,ADVANCED TOPICS IN ECOLOGY,LEC,
815,2798,BIOL,461,Advanced Genetics,LEC,
816,2800,BIOL,462,Immunology,LEC,
818,2804,BIOL,466,Advanced Techniques in Molecular Biology,LEC,
819,2805,BIOL,467,Advanced Cell Biology,LEC,
820,2806,BIOL,468,ADV TOPICS-CELL+MOLEC BIOL,LEC,
821,2807,BIOL,469,ADV TOP-CELL&MOLECULAR BIOL,LEC,
822,2810,BIOL,472,Virology,LEC,
823,2811,BIOL,473,Environmental Microbiology,LEC,
824,2811,BIOL,473,Environmental Microbiology,LEC,
825,2812,BIOL,474,Cellular Neuroscience,LEC,
827,2813,BIOL,480,Bioinformatics,LEC,
828,2814,BIOL,481,Structural Genomics,LEC,
829,2815,BIOL,482,Functional Genomics,LEC,
830,2817,BIOL,490,Independent Study,LEC,
831,2834,BIOL,498R,ADVANCED TOPICS IN BIOLOGY SCIENTIFIC COMMUNICATION,LEC,
833,2844,BIOL,510,BIOINFORMATICS,LEC,
834,2845,BIOL,511,STRUCTURAL GENOMICS,LEC,
835,2847,BIOL,512,FUNCTIONAL GENOMICS,LEC,
838,2852,BIOL,516,PROJ IN BIOTECH & GENOMICS,LEC,
839,2856,BIOL,521,INDUSTRIAL & ENVIRON BIOTECH,LEC,
840,2858,BIOL,523,AGRICULTURE AGRI-FOOD BIOTEC,LEC,
841,2859,BIOL,524,HIGH THROUGHPUT INSTRUMENTAT,LEC,
842,2873,BIOL,572,SELECTED TOP:ECOTOXICOLOGY I,LEC,
843,2879,BIOL,573,DIR.STUDIES IN ECOTOX. I,LEC,
844,2882,BIOL,574,SPEC.DIRECT.STDY-ECOTOX. II,LEC,
845,2887,BIOL,601,READINGS/ECOLOGY&BEHAVIOUR I,LEC,
846,2902,BIOL,602,Readings in Cell and Molecular Biology I,LEC,
847,2924,BIOL,608,RDGS/CELL & MOLEC BIOLOGY II,LEC,
848,2927,BIOL,611,SPECIAL TOPICS IN ECOLOGY I,LEC,
849,2930,BIOL,613,ADVANCED TOPICS IN ECOLOGY,LEC,
851,2936,BIOL,615,ADV TOPICS IN ANIMAL BIOLOGY,LEC,
852,2942,BIOL,616,SPECIAL TOPICS IN ECOLOGY II,LEC,
853,2945,BIOL,623,ADV APPLIED ECOL CONSERVAT N,LEC,
855,2947,BIOL,625,SPEC TOP/ORGANISMAL BIOL I,LEC,
856,2951,BIOL,631,ADVANCED TOPICS IN BIOTECHNOLOGY,LEC,
857,2953,BIOL,632,ADV TOPICS/CELL BIOLOGY,LEC,
858,2958,BIOL,634,ADVANCED CELL BIOLOGY,LEC,
859,2959,BIOL,635,ADV TOP/MOLECULAR GENETICS,LEC,
860,2981,BIOL,670,SCIENTIFIC COMMUNICATION,LEC,
862,2989,BIOL,680,ADVANCED TOPICS IN BIOLOGY,LEC,
863,2992,BIOL,681,SPECIAL TOPICS-TOXICOLOGY I,LEC,
864,2994,BIOL,683,SPECIAL TOPICS IN BIO/CHEM I,LEC,
865,2997,BIOL,684,SPEC TOPICS IN BIOL CHEM II,LEC,
866,2998,BIOL,685,ADV TOPICS/MICROBIOLOGY,LEC,
867,3000,BIOL,687,ADVANCED MOLECULAR GENETICS,LEC,
868,3001,BIOL,690,ADVANCED GENE STRUCTURE,LEC,
869,3003,BIOL,696,MASTER S RESEARCH & THESIS,LEC,
870,3004,BIOL,801,PEDAGOGICAL TRAINING,LEC,
871,3014,BIOL,850,RESRCH PROPOSAL & QUAL EXAM,LEC,
872,40162,BIOL,484,Industrial and Environmental Biotechnology,LEC,
873,40163,BIOL,485,Agriculture and Agri-Food Biotechnology,LEC,
874,40164,BIOL,486,High-throughput Instrumentation,LEC,
877,40187,BIOL,631D,ADVANCED TOP/BIOTECHNOLOGY FUNCTIONAL GENOMICS,LEC,
878,40198,BIOL,633,ADVANCED IMMUNOLOGY,LEC,
880,40210,BIOL,689,ADV TECH/MOLECULAR BIOLOGY,LEC,
881,40211,BIOL,802,RESEARCH SEMINAR,LEC,
882,40212,BIOL,821,SPEC TOP/CELL & MOLEC BIOL,LEC,
883,40214,BIOL,890,RESEARCH AND THESIS,LEC,
884,46520,BIOL,298,Selected Topics in Biology,LEC,
885,46521,BIOL,398,INTERMEDIATE TOPICS/BIOLOGY,LEC,
886,46522,BIOL,438,ADVANCED TOPICS IN ZOOLOGY,LEC,
887,46523,BIOL,439,ADVANCED TOPICS IN ZOOLOGY,LEC,
889,46524,BIOL,498,ADVANCED TOPICS IN BIOLOGY,LEC,
890,46525,BIOL,606,RDGS/ORGANISMAL BIOLOGY I,LEC,
891,46526,BIOL,607,RDGS/ECOLOGY & BEHAVIOUR II,LEC,
892,46527,BIOL,612,ADVANCED TOPICS IN EVOLUTION,LEC,
894,46528,BIOL,630,ADV TOPICS/BIOINFORMATICS,LEC,
897,47818,BIOL,475,Biological Computing and Synthetics Biology,LEC,
898,48775,BIOL,423,Scientific Communication,LEC,
899,49426,BIOL,525,Biological Computing and Synthetic Biology,LEC,
900,49605,BIOL,476,Microfluidic Devices for Synthetic Biology,LEC,
901,46529,BIOP,393,SEL TOPICS IN BIO-PHYS EDUC,LEC,
902,46530,BIOP,493,ADV TOPICS IN BIO-PHYS EDUC,LEC,
903,46531,BIOP,495,ADV TOPICS IN BIO-PHYS EDUC,LEC,
904,46532,BIOP,497,SEL TOPICS IN BIO-PHYS EDUC,LEC,
905,46533,BIOP,499,SEL TOPICS IN BIO-PHYS EDUC,LEC,
906,46534,BIOP,597,ADVAN TOPICS IN BIO-PHYS ED,LEC,
907,46535,BIOP,599,ADVAN TOPICS IN BIO-PHYS ED,LEC,
908,3318,BLDG,212,Building Engineering Drawing and Introduction to Design,LEC,
910,3319,BLDG,341,Building Engineering Systems,LEC,
912,3322,BLDG,365,Building Science,LEC,
915,3323,BLDG,366,Acoustics and Lighting,LEC,
918,3324,BLDG,371,Building Service Systems,LEC,
920,3325,BLDG,390,Building Engineering Design Project,LEC,
921,3330,BLDG,463,Building Envelope Design,LEC,
922,3331,BLDG,465,Fire and Smoke Control in Buildings,LEC,
924,3332,BLDG,471,HVAC System Design,LEC,
925,3333,BLDG,472,BLDG.ENERGY CONSERVAT N.TECH,LEC,
926,3334,BLDG,473,Building Acoustics,LEC,
927,3335,BLDG,474,Building Illumination and Daylighting,LEC,
928,3336,BLDG,475,Indoor Air Quality,LEC,
929,3337,BLDG,476,Thermal Analysis of Buildings,LEC,
931,3338,BLDG,477,Control Systems in Buildings,LEC,
932,3339,BLDG,478,Project Management for Construction,LEC,
933,3340,BLDG,481,Fundamentals of Facility Management,LEC,
934,3340,BLDG,481,Fundamentals of Facility Management,LEC,
935,3341,BLDG,482,Impact of Technology on Society and Architecture,LEC,
936,3342,BLDG,490,Capstone Building Engineering Design Project,LEC,
937,3343,BLDG,491,Labour and Industrial Relations in Construction,LEC,
938,3344,BLDG,492,Construction Processes,LEC,
939,3345,BLDG,493,Legal Issues in Construction,LEC,
940,3346,BLDG,498,TOPICS/BLDG ENGINEERING,LEC,
941,3351,BLDG,6061,STRUCTURAL SYSTEMS/BUILDING,LEC,
942,3353,BLDG,6071,WIND ENGR+BLDG AERODYNAMICS,LEC,
943,3356,BLDG,6111,COMPUTER-AIDED BLDG OPER.,LEC,
944,3358,BLDG,6541,HEAT TRANSFER,LEC,
945,3361,BLDG,6561,BUILDING ECONOMICS I,LEC,
946,3363,BLDG,6571,PROJECT MANAGEMENT,LEC,
947,3365,BLDG,6581,DECISION ANALYSIS,LEC,
948,3367,BLDG,6591,COMP.AIDED BUILD. DESIGN,LEC,
950,3370,BLDG,6611,BUILDING SCIENCE,LEC,
951,3372,BLDG,6631,FUNDALMENTAL FACILITY MGMT.,LEC,
952,3374,BLDG,6641,INDUSTRIALIZED BUILDING,LEC,
953,3376,BLDG,6661,HYGROTHERM.PERF/BLDG. ENV.,LEC,
954,3377,BLDG,6671,DIAGN.+REHAB./BLDG. ENVELOPE,LEC,
955,3379,BLDG,6701,BUILDING ENVIRONMENT,LEC,
957,3389,BLDG,6781,ENERGY MGMT. IN BUILDINGS,LEC,
959,3391,BLDG,6801,CONSTRUCTION PLANN G+CONTROL,LEC,
960,3395,BLDG,6831,CONSTRUCTION PROCESSES,LEC,
961,3398,BLDG,6851,PROJECT COST ESTIMATING,LEC,
962,3399,BLDG,6861,SIMUL.+ DESIGN/CONST. OPER.,LEC,
963,3405,BLDG,6921,TRENCHLESS TECH.REHAB. WORKS,LEC,
964,3406,BLDG,6931,INFRASTRUCTURE REHABILITAT N,LEC,
965,3407,BLDG,6951,SOLAR BUILDING MODELLING AND DESIGN,LEC,
966,3411,BLDG,7601,DURABILITY OF BLDG. MATS.,LEC,
967,3415,BLDG,7811,PROJECT ACQUISITION+CONTROL,LEC,
968,3417,BLDG,7831,BUILDING ECONOMICS II,LEC,
969,3419,BLDG,7841,INFORMATION TECHNOLOGY APPLICATIONS IN CONSTRUCTION,LEC,
970,3421,BLDG,7861,BUSINESS PRACTICES/CONSTR N,LEC,
971,3423,BLDG,7871,CONSTRUCTION EQUIPMENT MGMT.,LEC,
973,40218,BLDG,6601,BUILDING ENCLOSURE,LEC,
974,40219,BLDG,6621,MODERN BUILDING MATERIALS,LEC,
976,40221,BLDG,6651,FIRE+SMOKE CNTR L/BUILDINGS,LEC,
977,40222,BLDG,6721,BUILDING ACOUSTICS,LEC,
979,40223,BLDG,6731,BUILDING ILLUMINATION,LEC,
980,40224,BLDG,6751,INDOOR AIR QUAL.+ VENT.,LEC,
981,40225,BLDG,6811,LABOUR+IND L REL/CONSTRUCT N,LEC,
982,40226,BLDG,6821,LEGAL ISSUES IN CONSTRUCTION,LEC,
983,46536,BLDG,690,TOPICS IN BLDG ENGINEERING I,LEC,
984,46537,BLDG,691,TOPICS IN BUILDING ENGINEERING:,LEC,
985,46538,BLDG,769,SELECT TOPICS - BLDG SCIENCE,LEC,
986,46539,BLDG,779,SELECTED TOP IN BLDG ENVIRON,LEC,
987,46540,BLDG,789,SELECT TOP:CONSTRUCT MANAGE,LEC,
988,47817,BLDG,6791,Thermal Building Simulation,LEC,
989,47832,BLDG,490A,Capstone Building Engineering Design Project,LEC,
990,47833,BLDG,490B,BLDG 490B Capstone Building Engineering Design Project,LEC,
991,47961,BLDG,6241,Building Information Modelling in Construction,LEC,
992,49695,BLDG,480,Building Information Modelling in Construction,LEC,
993,49696,BLDG,479,Commissioning of HVAC Systems in Buildings,LEC,
994,49697,BLDG,484,Diagnostics and Rehabilitation of Building Envelope,LEC,
996,49758,BLDG,432,Geology and Soil Mechanics,LEC,
998,3519,BSTA,378,STAT. MODELS-DATA ANALYSIS,LEC,
999,3519,BSTA,378,STAT. MODELS-DATA ANALYSIS,LEC,
1000,3520,BSTA,445,STAT SOFTWR/DATA MANA & ANAL,LEC,
1001,3521,BSTA,477,MANAGERIAL FORECASTING,LEC,
1002,3522,BSTA,478,DATA MINING TECHNIQUES,LEC,
1003,48076,BSTA,645,Statistical Software for Data Management and Analysis,LEC,
1004,48077,BSTA,677,Business Forecasting,LEC,
1005,48078,BSTA,678,Data Mining Techniques,LEC,
1006,48954,BSTA,450,STATISTICAL MODELS FOR DATA ANALYSIS,LEC,
1007,50042,BSTA,679,STATISTICAL MODELS FOR DATA ANALYSIS,LEC,
1009,3523,BTM,200,FUNDMNTLS OF INFO TECHNOLOGY,LEC,
1010,3524,BTM,380,Introduction to Business Application Development,LEC,
1011,3525,BTM,382,Database Management,LEC,
1012,3526,BTM,387,E-Business,LEC,
1013,3527,BTM,395,INTERNET PROGRAMMING,LEC,
1014,3528,BTM,430,ENT RES PLNG&INFO TECH INTG,LEC,
1015,3529,BTM,480,Project Management,LEC,
1016,3530,BTM,481,Information Systems Analysis,LEC,
1017,3531,BTM,495,Information Systems Design and Implementation,LEC,
1018,3532,BTM,496,"Information Technology Strategy, Management, and Sourcing",LEC,
1019,47954,BTM,440,"Business Information Systems Risks, Security and Audit",LEC,
1020,48074,BTM,660,Project Management,LEC,
1021,48075,BTM,633,Strategic Management of Information Technology,LEC,
1022,48080,BTM,695,Seminar in Special Topics,LEC,
1023,49441,BTM,490,Special Topics in Business Technology Management,LEC,
1051,46541,CART,355,TOPICS IN KINETIC IMAGERY,LEC,
1052,46542,CART,356,TOPICS/ABSTRACT SOUNDSCAPES,LEC,
1053,46543,CART,454,TOPICS IN MULTIMEDIA THEORY,LEC,
1069,3682,CATA,262,Emergency Care in Sport and Exercise,LEC,
1071,3683,CATA,263,Principles of Athletic Therapy,LEC,
1073,3685,CATA,337,Assessment of the Upper and Lower Extremities,LEC,
1075,3687,CATA,339,Rehabilitation of the Upper and Lower Extremities,LEC,
1077,3689,CATA,348,Therapeutic Modalities in Sports Medicine,LEC,
1081,3693,CATA,437,"Assessment of the Hip, Spine and Pelvis",LEC,
1083,3695,CATA,439,"Rehabilitation of the Hip, Spine and Pelvis",LEC,
1085,3696,CATA,441,Concepts in Manual Therapy,LEC,
1086,3697,CATA,447,Special Topics in Athletic Therapy,LEC,
1088,3698,CATA,462,Advanced Emergency Care,LEC,
1093,3703,CATS,609,INTRO. DANCE/MOV. THERAPY,LEC,
1094,3704,CATS,610,INTRO TOP-CLINICAL PSYC CATS,LEC,
1095,3705,CATS,611,COUNSELLING SKILLS FOR CATS,LEC,
1097,3715,CATS,636,INDEPENDENT STUDIES IN CATS,LEC,
1098,3716,CATS,637,INDEPENDENT STUDIES IN CATS,LEC,
1099,3717,CATS,638,CREAT.PROC.CLINICAL PRACTICE,LEC,
1103,3722,CATS,689,RESEARCH PAPER,LEC,
1104,3723,CATS,691,RESEARCH IN THE CATS,LEC,
1105,3724,CATS,698,APPL.RESEARCH PROJ/REPORT,LEC,
1106,40231,CATS,699,COMPREHENSIVE EXAM,LEC,
1107,46545,CATS,631,SELECTED ISSUES IN CATS,LEC,
1109,46546,CDNS,299,SELECTED TOPICS IN CDNS,LEC,
1110,46547,CDNS,320,SELECT TOPICS-CANADIAN STUD,LEC,
1330,46549,CERA,399,SPECIAL TOPICS IN CERAMICS,LEC,
1360,3793,CHEM,205,General Chemistry I,LEC,
1362,3794,CHEM,206,General Chemistry II,LEC,
1364,3795,CHEM,208,Chemistry in Our Lives,LEC,
1365,3796,CHEM,209,Discovering Biotechnology,LEC,
1367,3801,CHEM,212,Analytical Chemistry for Biologists,LEC,
1369,3804,CHEM,217,Introductory Analytical Chemistry I,LEC,
1371,3805,CHEM,218,Introductory Analytical Chemistry II,LEC,
1373,3806,CHEM,221,Introductory Organic Chemistry I,LEC,
1375,3810,CHEM,222,Introductory Organic Chemistry II,LEC,
1376,3819,CHEM,234,Physical Chemistry I: Thermodynamics,LEC,
1379,3820,CHEM,235,Physical Chemistry: Kinetics of Chemical Reactions,LEC,
1381,3823,CHEM,241,Inorganic Chemistry I: Introduction to Periodicity and Valence Theory,LEC,
1383,3824,CHEM,242,Inorganic Chemistry II: The Chemistry of the Main Group Elements,LEC,
1384,3827,CHEM,271,Biochemistry I,LEC,
1387,3835,CHEM,312,Intermediate Analytical Chemistry,LEC,
1389,3851,CHEM,324,Organic Chemistry III: Organic Reactions,LEC,
1391,3853,CHEM,325,Organic Chemistry IV: Organic Structure and Stereochemistry,LEC,
1392,3868,CHEM,333,Introduction to Quantum Theory,LEC,
1394,3870,CHEM,335,Biophysical Chemistry,LEC,
1396,3879,CHEM,341,Inorganic Chemistry III: The Transition Metals,LEC,
1398,3888,CHEM,375,Biochemistry II,LEC,
1399,3890,CHEM,392,SELECTED TOPICS IN CHEMISTRY,LEC,
1400,3905,CHEM,415,ANALYTICAL SEPARATIONS,LEC,
1402,3912,CHEM,422,SELECTED TOPICS IN ORG CHEM,LEC,
1403,3915,CHEM,423,SEL TOP IN ORGANIC CHEMISTRY,LEC,
1404,3917,CHEM,424,Organic Synthesis,LEC,
1405,3918,CHEM,425,Nucleic Acid Chemistry,LEC,
1406,3921,CHEM,426,Reactive Intermediates,LEC,
1407,3922,CHEM,427,Polymer Chemistry and Nanotechnology,LEC,
1409,3927,CHEM,431,Computational Chemistry for Chemists and Biochemists,LEC,
1410,3928,CHEM,432,SELECT TOPICS-PHYS CHEMISTRY,LEC,
1411,3938,CHEM,441,SELECT TOPICS - INORGAN CHEM,LEC,
1412,3943,CHEM,443,Organometallic Chemistry,LEC,
1413,3943,CHEM,443,Organometallic Chemistry,LEC,
1415,3955,CHEM,451,Nanochemistry,LEC,
1416,3958,CHEM,458,AQUATIC BIOGEOCHEMISTRY,LEC,
1417,3958,CHEM,458,AQUATIC BIOGEOCHEMISTRY,LEC,
1418,3964,CHEM,470,ENVIRONMENTAL BIOCHEMISTRY,LEC,
1419,3965,CHEM,471,Enzyme Kinetics and Mechanism,LEC,
1420,3966,CHEM,472,Chemical Toxicology,LEC,
1421,3969,CHEM,475,Protein Engineering and Design,LEC,
1422,3970,CHEM,476,Structure and Function of Biomembranes,LEC,
1425,3974,CHEM,481,BIOINORGANIC CHEMISTRY,LEC,
1426,3982,CHEM,494,MASS SPECTROMETRY,LEC,
1427,3983,CHEM,495,Modern Spectroscopy,LEC,
1428,4025,CHEM,581,SEL.TOPIC-ENVIR L & ECOTOX.I,LEC,
1429,4031,CHEM,582,STUDIES-ENVIRONMENTAL CHEM I,LEC,
1430,4033,CHEM,583,SPE. STDY ENVIRONM T CHEM II,LEC,
1431,4049,CHEM,610,Selected Topics in Analytical Chemistry,LEC,
1432,4052,CHEM,612,ANALYTICAL SEPARATIONS,LEC,
1433,4054,CHEM,614,MDRN ASPCTS/PRACT MASS SPECT,LEC,
1434,4055,CHEM,615,ANALYTICAL SEPARATIONS,LEC,
1435,4057,CHEM,617,SELECTED TOP/ANALYTICAL CHEM,LEC,
1436,4059,CHEM,618,ANALYTICAL METH ECOTOXICOLOG,LEC,
1437,4061,CHEM,620,SEL TOPICS ORGANIC CHEMISTRY,LEC,
